customer_id,customer_name,email,city,state_or_region,country,signup_date,membership_tier
AMA-C7302,Priya Müller,priya.müller929@example.com,atlanta,GA,US,2022-02-08,Prime
AMA-C9628,Olivia Wilson,olivia.wilson959@example.com,Denver,CO,US,06-Feb-2023,Prime Student
AMA-C1403,RAHUL MÜLLER,rahul.müller97@example.com,New York,NY,US,2022-05-12,Prime
AMA-C6252,Zoe Patel,zoe.patel187@example.com,Miami,FL,US,04/08/2025,Prime Student
AMA-C7860,Chen Tanaka,chen.tanaka190@example.com,atlanta,GA,US,2023-09-20,Prime Student
AMA-C3039,Michael Kumar,,Chicago,IL,US,2025-11-20,Non-Prime
AMA-C10217,Zoe Sharma,zoe.sharma457@example.com,Atlanta,GA,US,2022-09-19,Prime
AMA-C7240,Zoe Wang,zoe.wang730@example.com,Phoenix,AZ,US,21-Jan-2024,Prime
AMA-C8074,Maria Rossi,maria.rossi820@example.com,Chicago,IL,US,2023-01-11,Prime Student
AMA-C10930,Carlos Martin,carlos.martin343@example.com,Phoenix,AZ,US,26-Aug-2025,Prime
AMA-C5156,John Johnson,john.johnson409@example.com,Miami,FL,US,27-Sep-2025,Prime
AMA-C3853,yuki rossi,yuki.rossi104@example.com,Denver,CO,US,25-Nov-2023,Non-Prime
AMA-C10143,David Smith,david.smith642@example.com,New York,NY,US,23-Aug-2025,Prime Student
AMA-C3002,Aditya Tanaka,aditya.tanaka922@example.com,Houston,TX,US,24-Dec-2023,Non-Prime
AMA-C8380,John Garcia,john.garcia602@example.com,Houston,TX,US,14-Jun-2023,
AMA-C8399,Carlos Khan,carlos.khan279@example.com,Denver,CO,US,18-Oct-2023,Prime Student
AMA-C10417,Zoe Johnson,zoe.johnson68@example.com,Atlanta,GA,US,02/27/2021,Prime Student
AMA-C1613, Aarav Martin ,aarav.martin727@example.com,Los Angeles,CA,US,2023-08-05,Prime
AMA-C10870,Chen Tanaka,chen.tanaka594@example.com,Boston,MA,US,28-Jun-2025,Non-Prime
AMA-C10752,BEN LEE,ben.lee125@example.com,Atlanta,GA,US,2023-02-25,Prime
AMA-C4519,Aditya Patel,aditya.patel843@example.com,New York,NY,US,2025-08-08,Prime
AMA-C5400,ZOE SHARMA,zoe.sharma851@example.com,Seattle,WA,US,12-Feb-2023,Non-Prime
AMA-C10899,Carlos Garcia,carlos.garcia377@example.com,Chicago,IL,US,08/02/2024,Non-Prime
AMA-C2005,Noah Brown,noah.brown410@example.com,Atlanta,GA,US,2025-01-21,Non-Prime
AMA-C6953,ken yamada,,Miami,FL,US,2025-08-01,Prime
AMA-C4489,Vivaan Wilson,vivaan.wilson364@example.com,denver,CO,US,12-Jan-2025,Non-Prime
AMA-C2358,Sara Wilson,sara.wilson737@example.com,Seattle,WA,US,2022-12-24,Prime
AMA-C4226,CHEN CHEN,chen.chen132@example.com,Phoenix,AZ,US,14-Jun-2021,Prime
AMA-C1736,Chen Kumar,chen.kumar886@example.com,chicago,IL,US,02-Jun-2024,Non-Prime
AMA-C2586,Olivia Sharma,olivia.sharma230@example.com,Boston,MA,US,2025-05-25,Prime
AMA-C5740,Mohammed Smith,mohammed.smith17@example.com,Chicago,IL,US,2022-09-30,Prime
AMA-C1116,RAHUL ROSSI,rahul.rossi752@example.com,Boston,MA,US,11/27/2023,Prime
AMA-C3690,Chen Garcia,chen.garcia690 at example.com,Atlanta,GA,US,10/11/2023,Non-Prime
AMA-C6245,Carlos Tanaka,carlos.tanaka918@example.com,Houston,TX,US,13-Jul-2022,Non-Prime
AMA-C2083,David Wilson,david.wilson600@example.com,Atlanta,GA,US,2021-05-25,Non-Prime
AMA-C7703,Yuki Tanaka,yuki.tanaka513@example.com,Houston,TX,US,2023-01-29,Prime Student
AMA-C2763,Carlos Khan,carlos.khan964@example.com,Phoenix,AZ,US,11-Oct-2025,Prime
AMA-C3785,Olivia Johnson,olivia.johnson657@example.com,Miami,FL,US,02/28/2022,Non-Prime
AMA-C8765,Aarav Yamada,aarav.yamada26@example.com,Denver,CO,US,04/08/2021,Prime Student
AMA-C1571,Zoe Rossi,zoe.rossi884@example.com,ATLANTA,GA,US,05/04/2022,Prime Student
AMA-C8566,Carlos Rossi,carlos.rossi86 at example.com,New York,NY,US,25-Oct-2025,Prime Student
AMA-C4477,Rahul Lee,rahul.lee750@example.com,New York,NY,US,10/31/2025,Prime
AMA-C5906,YUKI KIM,yuki.kim16@example.com,Phoenix,AZ,US,2023-09-24,Non-Prime
AMA-C2881,MICHAEL PATEL,michael.patel709@example.com,Denver,CO,US,20-Jan-2025,Prime Student
AMA-C1025,Ben Garcia,ben.garcia258@example.com,Houston,TX,US,2021-02-27,Prime Student
AMA-C3262,Vivaan Singh,vivaan.singh70@example.com,Boston,MA,US,24-Aug-2022,Prime
AMA-C8387,Michael Patel,,Los Angeles,CA,US,26-Jan-2023,Prime Student
AMA-C10317,Zoe Chen,zoe.chen2@example.com,Atlanta,GA,US,2023-07-02,Prime Student
AMA-C2832,Vivaan Davis,vivaan.davis430@example.com,Boston,MA,US,07/28/2021,Prime Student
AMA-C5983,CARLOS LEE,,Atlanta,GA,US,01/14/2023,Non-Prime
AMA-C2293,PRIYA ANDERSON,priya.anderson834@example.com,Houston,TX,US,17-Oct-2023,Non-Prime
AMA-C8312,maria chen,maria.chen569@example.com,Chicago,IL,US,09-Jan-2025,Prime
AMA-C3032,noah johnson,noah.johnson262@example.com,Los Angeles,CA,US,04/05/2022,Prime
AMA-C4687,BEN KIM,ben.kim321@example.com,HOUSTON,TX,US,2022-08-05,Non-Prime
AMA-C6274,Emma Martin,emma.martin420@example.com,Boston,MA,US,2023-01-10,Non-Prime
AMA-C7167,Aarav Kumar,aarav.kumar660@example.com,Atlanta,GA,US,01/22/2024,Non-Prime
AMA-C9578,Mohammed Wilson,mohammed.wilson520@example.com,Chicago,IL,US,05/01/2025,Non-Prime
AMA-C8683,Sara Tanaka,sara.tanaka864@example.com,MIAMI,FL,US,2023-03-06,Prime Student
AMA-C9203,Aditya Yamada,aditya.yamada274@example.com,New York,NY,US,31-Oct-2024,Prime
AMA-C10127,Fatima Smith,fatima.smith374@example.com,boston,MA,US,2024-07-26,Non-Prime
AMA-C7507,Priya Yamada,priya.yamada756@example.com,Miami,FL,US,2021-03-05,Prime
AMA-C1886,Chen Yamada,,Seattle,WA,US,23-Nov-2024,Prime Student
AMA-C9382,ava suzuki,ava.suzuki457@example.com,Los Angeles,CA,US,19-Jan-2023,Prime
AMA-C6995,zoe davis,zoe.davis455@example.com,Houston,TX,US,12/30/2024,Prime
AMA-C10779,vivaan wilson,vivaan.wilson663@example.com,Atlanta,GA,US,2022-07-01,Prime
AMA-C7624,Liam Johnson,liam.johnson187@example.com,Seattle,WA,US,2023-12-04,Prime
AMA-C2846,Noah Davis,noah.davis959@example.com,Chicago,IL,US,10/23/2024,
AMA-C5001,Emma Chen,emma.chen357@example.com,Denver,CO,US,07/01/2021,Non-Prime
AMA-C1797,olivia garcia,olivia.garcia475@example.com,Los Angeles,CA,US,05-Jul-2022,Prime Student
AMA-C3200,Ken Müller,ken.müller704@example.com,New York,NY,US,08/06/2024,Prime Student
AMA-C4275,Olivia Yamada,olivia.yamada760@example.com,los angeles,CA,US,2025-08-11,Prime
AMA-C8829,Vivaan Kumar,vivaan.kumar119@example.com,New York,NY,US,2023-11-25,Non-Prime
AMA-C2132,Ben Chen,ben.chen164@example.com,New York,NY,US,29-Oct-2021,Non-Prime
AMA-C8549,AVA KHAN,ava.khan367@example.com,Los Angeles,CA,US,2022-12-21,Prime Student
AMA-C10627,Sara Rossi,sara.rossi292@example.com,Los Angeles,CA,US,02-Jan-2025,Non-Prime
AMA-C2795,Zoe Sharma,zoe.sharma494@example.com,Los Angeles,CA,US,13-Nov-2023,Non-Prime
AMA-C1256,John Davis,john.davis166@example.com,Denver,CO,US,2021-08-20,
AMA-C9109,John Chen,john.chen851@example.com,Los Angeles,CA,US,07-Jun-2022,Non-Prime
AMA-C3187,Emma Johnson,emma.johnson924@example.com,Boston,MA,US,09/08/2022,Prime
AMA-C5119,Aarav Brown,aarav.brown564@example.com,Denver,CO,US,01-Aug-2024,Non-Prime
AMA-C7847,SOFIA ANDERSON,sofia.anderson881@example.com,Boston,MA,US,09/16/2021,Non-Prime
AMA-C4795,David Anderson,,Houston,TX,US,2021-02-15,Prime Student
AMA-C6190, Wei Khan ,wei.khan669@example.com,Los Angeles,CA,US,11-Nov-2022,Prime Student
AMA-C5518,Michael Johnson,michael.johnson792@example.com,New York,NY,US,09-May-2022,Non-Prime
AMA-C7421,Mohammed Tanaka,mohammed.tanaka847@example.com,Los Angeles,CA,US,2025-01-29,Prime Student
AMA-C1561,yuki rossi,yuki.rossi357@example.com,Phoenix,AZ,US,2024-12-08,Prime
AMA-C7351,John Anderson,john.anderson58@example.com,Chicago,IL,US,04/13/2021,Prime Student
AMA-C6917,fatima tanaka,fatima.tanaka299@example.com,Phoenix,AZ,US,2025-05-29,
AMA-C8750,Sara Chen,sara.chen211@example.com,Boston,MA,US,11/14/2022,Prime Student
AMA-C1943,Aarav Johnson,aarav.johnson880@example.com,Miami,FL,US,21-Dec-2022,Prime
AMA-C8391,Chen Rossi,chen.rossi294@example.com,Phoenix,AZ,US,10/17/2024,Non-Prime
AMA-C3783,Ken Patel,ken.patel119@example.com,New York,NY,US,2024-08-10,Non-Prime
AMA-C3560,Anna Yamada,anna.yamada187@example.com,Phoenix,AZ,US,08/14/2022,Non-Prime
AMA-C8639,Wei Anderson,wei.anderson600@example.com,Denver,CO,US,2024-12-16,Prime Student
AMA-C9322,noah chen,noah.chen642@example.com,Atlanta,GA,US,12/18/2023,Prime Student
AMA-C9002,Zoe Chen,,Miami,FL,US,2021-02-09,Non-Prime
AMA-C5028,maria chen,maria.chen569@example.com,Houston,TX,US,29-Dec-2021,Prime
AMA-C1585, Priya Johnson ,priya.johnson587@example.com,New York,NY,US,2025-09-15,Prime
AMA-C5834,Noah Wilson,noah.wilson802@example.com,Phoenix,AZ,US,2023-02-19,Prime Student
AMA-C8444,Carlos Patel,carlos.patel347@example.com,Phoenix,AZ,US,01/13/2023,Prime Student
AMA-C5108,James Yamada,james.yamada691@example.com,Chicago,IL,US,18-Jan-2022,Non-Prime
AMA-C5828,Mohammed Müller,mohammed.müller902@example.com,Atlanta,GA,US,25-Aug-2021,Prime Student
AMA-C9924,Wei Patel,wei.patel323@example.com,Miami,FL,US,2022-01-18,Non-Prime
AMA-C6762,Carlos Wang,carlos.wang826@example.com,Seattle,WA,US,03-Nov-2024,
AMA-C3908,Olivia Johnson,,Houston,TX,US,19-Oct-2025,Prime
AMA-C10141,Priya Yamada,,ATLANTA,GA,US,2024-12-01,Non-Prime
AMA-C5266,Ava Chen,ava.chen209@example.com,Chicago,IL,US,01-Mar-2022,Non-Prime
AMA-C4642,Sofia Johnson,,DENVER,CO,US,26-Sep-2021,Prime Student
AMA-C6749,Liam Tanaka,,Miami,FL,US,06/14/2021,Prime Student
AMA-C8534,Aarav Wilson,,Miami,FL,US,12/27/2021,
AMA-C9675,Zoe Kim,zoe.kim62@example.com,New York,NY,US,2024-01-16,Prime Student
AMA-C9873,James Patel,james.patel559@example.com,Atlanta,GA,US,06/13/2022,Prime Student
AMA-C7086,Noah Khan,noah.khan252@example.com,Chicago,IL,US,08-Nov-2022,Prime
AMA-C10883,Ken Johnson,ken.johnson234@example.com,HOUSTON,TX,US,2022-03-27,Prime
AMA-C6993,Ava Brown,ava.brown594@example.com,Boston,MA,US,27-May-2021,Prime Student
AMA-C7702,Ken Martin,ken.martin261@example.com,Los Angeles,CA,US,08/30/2022,Non-Prime
AMA-C1107,Ken Kim,ken.kim854@example.com,Houston,TX,US,05/15/2021,Prime
AMA-C1876,John Suzuki,john.suzuki789@example.com,SEATTLE,WA,US,23-Nov-2021,Non-Prime
AMA-C7750, Rahul Wang ,rahul.wang233@example.com,Boston,MA,US,24-Dec-2025,Non-Prime
AMA-C7784,VIVAAN KUMAR,vivaan.kumar769@example.com,Chicago,IL,US,29-Sep-2022,Prime Student
AMA-C5242,Aarav Müller,aarav.müller590@example.com,Chicago,IL,US,16-Oct-2021,Non-Prime
AMA-C4141,Aarav Sharma,aarav.sharma397@example.com,Phoenix,AZ,US,2022-02-28,Prime Student
AMA-C1599,SOFIA WANG,,Denver,CO,US,01-Jul-2021,Prime Student
AMA-C5769,Yuki Yamada,yuki.yamada590@example.com,Houston,TX,US,2022-07-23,Prime Student
AMA-C8668,Rahul Rossi,rahul.rossi135@example.com,Denver,CO,US,02/25/2022,Non-Prime
AMA-C10925,Olivia Anderson,olivia.anderson62@example.com,Denver,CO,US,15-Feb-2024,Prime
AMA-C8410,Olivia Smith,olivia.smith463@example.com,Atlanta,GA,US,30-Nov-2025,Non-Prime
AMA-C4971,Yuki Brown,yuki.brown127@example.com,Denver,CO,US,10/26/2024,Prime
AMA-C10427,Ben Tanaka,ben.tanaka64@example.com,Atlanta,GA,US,03/28/2021,Prime Student
AMA-C5933,Liam Rossi,liam.rossi775@example.com,New York,NY,US,2021-03-11,Non-Prime
AMA-C2288,Fatima Wilson,fatima.wilson180@example.com,Miami,FL,US,2023-11-20,Prime Student
AMA-C5936,Wei Davis,wei.davis660@example.com,Denver,CO,US,29-May-2022,Non-Prime
AMA-C1284,Carlos Singh,carlos.singh102@example.com,Boston,MA,US,23-Jul-2024,Prime
AMA-C10506,Aarav Johnson,aarav.johnson868@example.com,New York,NY,US,04/24/2021,Prime
AMA-C3298,Aditya Martin,aditya.martin505@example.com,Phoenix,AZ,US,17-Mar-2023,Prime Student
AMA-C6646,OLIVIA PATEL,olivia.patel687@example.com,Boston,MA,US,07/31/2021,Non-Prime
AMA-C7049,OLIVIA DAVIS,olivia.davis347@example.com,Phoenix,AZ,US,2023-10-23,Prime
AMA-C4032,RAHUL KUMAR,rahul.kumar991@example.com,Houston,TX,US,2024-10-23,Prime Student
AMA-C5073,Sara Chen,sara.chen140@example.com,Miami,FL,US,03-Aug-2024,Prime Student
AMA-C3030,MARIA PATEL,maria.patel342@example.com,Seattle,WA,US,28-Aug-2023,Prime
AMA-C1764,Ken Yamada,ken.yamada779@example.com,New York,NY,US,09/05/2022,Non-Prime
AMA-C10388,ava kumar,ava.kumar214@example.com,Miami,FL,US,10/15/2025,Prime
AMA-C6832,Ava Lee,ava.lee777@example.com,Miami,FL,US,21-Nov-2023,Non-Prime
AMA-C3933,John Johnson,john.johnson661@example.com,Denver,CO,US,2021-12-08,Prime
AMA-C1397,zoe suzuki,zoe.suzuki750@example.com,Miami,FL,US,06-May-2025,Non-Prime
AMA-C4738,Wei Kumar,,Phoenix,AZ,US,02-Aug-2023,Prime
AMA-C8863,Liam Wilson,liam.wilson603@example.com,Denver,CO,US,2022-07-04,Prime Student
AMA-C3513, Maria Kim ,maria.kim97@example.com,DENVER,CO,US,09-Dec-2021,Prime
AMA-C6396,Maria Brown,maria.brown385@example.com,atlanta,GA,US,2023-04-21,Prime Student
AMA-C6540,Wei Lee,wei.lee155@example.com,Seattle,WA,US,28-Sep-2024,Prime
AMA-C3968,Ken Sharma,ken.sharma812@example.com,Seattle,WA,US,06/21/2021,Prime
AMA-C9705,Yuki Lee,yuki.lee884@example.com,Los Angeles,CA,US,10/08/2023,Non-Prime
AMA-C8529,Mohammed Sharma,mohammed.sharma367@example.com,New York,NY,US,09/18/2025,Prime Student
AMA-C10773,Michael Davis,michael.davis836@example.com,Atlanta,GA,US,2025-05-18,Prime Student
AMA-C7322,Michael Kim,michael.kim764@example.com,Seattle,WA,US,07/11/2024,Prime
AMA-C5623,Liam Brown,liam.brown553 at example.com,Seattle,WA,US,2022-06-11,Prime Student
AMA-C4737,Maria Tanaka,maria.tanaka694@example.com,Seattle,WA,US,09/17/2021,Non-Prime
AMA-C4125,Olivia Martin,olivia.martin308@example.com,Seattle,WA,US,09-Nov-2022,Prime Student
AMA-C2808,James Wilson,james.wilson499@example.com,Denver,CO,US,10-Nov-2022,Non-Prime
AMA-C7149,ANNA YAMADA,anna.yamada590@example.com,new york,NY,US,2025-02-13,Prime
AMA-C4493,Ben Tanaka,ben.tanaka935@example.com,Seattle,WA,US,11/30/2023,Prime Student
AMA-C3541,Vivaan Tanaka,vivaan.tanaka939@example.com,Atlanta,GA,US,06/26/2025,Prime Student
AMA-C8868,Emma Wilson,emma.wilson864@example.com,Boston,MA,US,2023-09-23,Prime
AMA-C8968,Liam Davis,liam.davis370@example.com,Phoenix,AZ,US,11/29/2022,Prime Student
AMA-C10176,Sofia Singh,sofia.singh863@example.com,New York,NY,US,2025-12-22,Non-Prime
AMA-C4692,Fatima Sharma,fatima.sharma209@example.com,Los Angeles,CA,US,2021-10-14,Prime Student
AMA-C5342,aditya khan,aditya.khan772@example.com,Phoenix,AZ,US,21-Aug-2022,Prime
AMA-C5085,Chen Brown,chen.brown177@example.com,Los Angeles,CA,US,2024-01-07,Non-Prime
AMA-C7456,john tanaka,john.tanaka73@example.com,Seattle,WA,US,2024-07-05,Prime Student
AMA-C4515,Noah Anderson,noah.anderson351@example.com,Boston,MA,US,2022-05-11,Non-Prime
AMA-C5398,Rahul Yamada,rahul.yamada396@example.com,Houston,TX,US,07/19/2023,Prime
AMA-C2619,LIAM GARCIA,liam.garcia38@example.com,Houston,TX,US,2022-04-02,Prime
AMA-C5691,LI SMITH,li.smith762@example.com,New York,NY,US,2022-10-10,Non-Prime
AMA-C2309,Aditya Chen,aditya.chen679@example.com,chicago,IL,US,2023-06-30,Prime Student
AMA-C2538,Sofia Wang,sofia.wang652@example.com,Atlanta,GA,US,10/06/2022,Non-Prime
AMA-C7979,Sofia Kim,sofia.kim835@example.com,Atlanta,GA,US,11/06/2025,Prime
AMA-C2502,CARLOS SHARMA,carlos.sharma736@example.com,Houston,TX,US,2021-03-11,Non-Prime
AMA-C10344,ken chen,,Denver,CO,US,12-Feb-2023,Prime
AMA-C2326,anna chen,anna.chen937@example.com,Seattle,WA,US,12/11/2023,Prime
AMA-C1890,Carlos Wilson,carlos.wilson771@example.com,Boston,MA,US,2024-04-07,Prime
AMA-C6710,Priya Wilson,priya.wilson557@example.com,Boston,MA,US,2021-01-28,
AMA-C10085,Aditya Garcia,aditya.garcia597@example.com,MIAMI,FL,US,10/04/2024,Non-Prime
AMA-C2620,Carlos Smith,carlos.smith647@example.com,Houston,TX,US,2021-02-19,Prime
AMA-C10891,Wei Tanaka,wei.tanaka46@example.com,Seattle,WA,US,05/29/2022,Prime Student
AMA-C2066,Carlos Anderson,carlos.anderson472@example.com,Houston,TX,US,03/13/2023,Non-Prime
AMA-C4259,Maria Smith,maria.smith333@example.com,Denver,CO,US,2021-03-29,Prime
AMA-C10384,Noah Sharma,noah.sharma195@example.com,Seattle,WA,US,2023-10-08,Prime Student
AMA-C3205,Priya Wilson,priya.wilson195@example.com,Houston,TX,US,29-May-2023,Non-Prime
AMA-C6793,LI WANG,li.wang687@example.com,miami,FL,US,10-Feb-2025,Non-Prime
AMA-C10701,David Rossi,david.rossi420 at example.com,Seattle,WA,US,30-Oct-2023,Non-Prime
AMA-C2317,Carlos Müller,carlos.müller596@example.com,New York,NY,US,02/24/2023,Prime
AMA-C2441,Ava Kumar,ava.kumar616@example.com,New York,NY,US,01/19/2023,Non-Prime
AMA-C9015,Aditya Lee,aditya.lee366@example.com,Phoenix,AZ,US,09-May-2021,Prime Student
AMA-C5042,Ava Martin,ava.martin137@example.com,Los Angeles,CA,US,12-Mar-2024,Non-Prime
AMA-C2417,Maria Kumar,maria.kumar767@example.com,Denver,CO,US,07/14/2023,Non-Prime
AMA-C6771,Wei Lee,wei.lee509@example.com,Los Angeles,CA,US,10/31/2022,Prime Student
AMA-C6695,Zoe Kumar,zoe.kumar843@example.com,New York,NY,US,19-Oct-2024,Prime
AMA-C7078,Chen Smith,chen.smith874@example.com,Houston,TX,US,2022-02-08,Non-Prime
AMA-C1340,Ken Lee,ken.lee158@example.com,Atlanta,GA,US,13-Jan-2025,Prime Student
AMA-C9479,wei singh,wei.singh418@example.com,Houston,TX,US,11/16/2025,Non-Prime
AMA-C2974,ZOE KUMAR,zoe.kumar418@example.com,Seattle,WA,US,2021-12-09,Prime
AMA-C8253,Ben Brown,ben.brown723@example.com,Chicago,IL,US,19-Sep-2021,Prime
AMA-C2702,Rahul Sharma,rahul.sharma42@example.com,Denver,CO,US,07-Nov-2024,Prime Student
AMA-C9097,Sofia Martin,sofia.martin443@example.com,Los Angeles,CA,US,2023-04-27,Prime
AMA-C8337,Sara Yamada,sara.yamada179@example.com,Chicago,IL,US,11-Aug-2021,Prime Student
AMA-C6419,Noah Yamada,,Miami,FL,US,20-May-2024,Prime
AMA-C6659,Aarav Smith,aarav.smith839@example.com,Atlanta,GA,US,2021-02-28,Prime
AMA-C7180,Aditya Kim,,New York,NY,US,2022-03-25,Prime
AMA-C9985,Olivia Patel,olivia.patel989@example.com,Chicago,IL,US,03/18/2025,Prime
AMA-C7561,Fatima Khan,fatima.khan233@example.com,atlanta,GA,US,13-Nov-2024,Prime
AMA-C7534,Mohammed Kumar,mohammed.kumar613@example.com,Seattle,WA,US,2023-09-27,Non-Prime
AMA-C10955,Ben Brown,ben.brown910@example.com,Houston,TX,US,05/12/2024,Non-Prime
AMA-C1222,Emma Singh,emma.singh49@example.com,New York,NY,US,22-Feb-2021,Non-Prime
AMA-C9035,Yuki Tanaka,,Atlanta,GA,US,04/02/2022,Non-Prime
AMA-C5901,David Khan,david.khan765@example.com,Atlanta,GA,US,10/19/2024,Non-Prime
AMA-C2097,yuki müller,yuki.müller646@example.com,Miami,FL,US,2025-02-27,Prime Student
AMA-C8002,Noah Davis,noah.davis197@example.com,Houston,TX,US,02/16/2025,Prime
AMA-C5744,Fatima Sharma,fatima.sharma880@example.com,CHICAGO,IL,US,03-Jan-2024,Prime Student
AMA-C1469,zoe suzuki,,Seattle,WA,US,07/01/2025,Prime Student
AMA-C2260, John Patel ,john.patel876@example.com,New York,NY,US,03/28/2025,Prime Student
AMA-C6719,Rahul Singh,rahul.singh953@example.com,Miami,FL,US,06/19/2021,Prime
AMA-C5750,Wei Brown,wei.brown555 at example.com,Chicago,IL,US,28-Nov-2021,Non-Prime
AMA-C9181,Anna Khan,anna.khan311@example.com,Phoenix,AZ,US,25-Oct-2021,Prime Student
AMA-C1156, Chen Tanaka ,chen.tanaka496@example.com,Atlanta,GA,US,30-Apr-2021,Non-Prime
AMA-C5286,David Kumar,david.kumar793@example.com,Boston,MA,US,21-Feb-2023,Non-Prime
AMA-C5826,yuki patel,yuki.patel910 at example.com,chicago,IL,US,2022-08-08,Prime
AMA-C6320,Fatima Khan,fatima.khan540@example.com,Miami,FL,US,2024-03-25,Prime
AMA-C4476,Ken Lee,ken.lee375@example.com,Denver,CO,US,13-Dec-2024,Prime
AMA-C9099,Wei Patel,wei.patel588@example.com,New York,NY,US,2022-04-17,Prime
AMA-C8797,Ava Smith,,DENVER,CO,US,08/08/2021,Prime Student
AMA-C9679,mohammed sharma,,New York,NY,US,10/11/2024,Non-Prime
AMA-C10013,Carlos Martin,carlos.martin143@example.com,Houston,TX,US,2025-06-16,Prime Student
AMA-C3768,Maria Chen,maria.chen777@example.com,Atlanta,GA,US,2022-02-02,Prime Student
AMA-C6524,Priya Patel,priya.patel826@example.com,Seattle,WA,US,08/23/2021,Non-Prime
AMA-C3781,Maria Martin,maria.martin516@example.com,New York,NY,US,2023-05-17,Non-Prime
AMA-C5159,Liam Müller,liam.müller46@example.com,Houston,TX,US,29-Aug-2022,Non-Prime
AMA-C10036,Maria Wilson,maria.wilson625@example.com,New York,NY,US,02/07/2024,Prime
AMA-C10254,Noah Sharma,noah.sharma295@example.com,boston,MA,US,2024-03-02,Prime Student
AMA-C9929,Emma Müller,emma.müller553@example.com,Houston,TX,US,10/28/2024,Prime
AMA-C6913,RAHUL KIM,rahul.kim884@example.com,Denver,CO,US,27-Dec-2022,
AMA-C3976,Carlos Wang,carlos.wang403@example.com,ATLANTA,GA,US,30-Dec-2021,Non-Prime
AMA-C9763,Aditya Anderson,aditya.anderson378 at example.com,Seattle,WA,US,2024-06-16,Prime
AMA-C7127,Yuki Davis,yuki.davis530@example.com,Boston,MA,US,29-Jul-2022,Prime Student
AMA-C2022,Fatima Tanaka,fatima.tanaka192@example.com,DENVER,CO,US,05/08/2024,Non-Prime
AMA-C6029,David Rossi,david.rossi905@example.com,Denver,CO,US,04-Mar-2023,Non-Prime
AMA-C6025,MOHAMMED WILSON,mohammed.wilson572@example.com,Miami,FL,US,2022-09-17,Non-Prime
AMA-C9494,Vivaan Khan,vivaan.khan194@example.com,Miami,FL,US,2021-01-04,Prime Student
AMA-C6484,JAMES GARCIA,james.garcia196@example.com,atlanta,GA,US,2021-05-27,Prime Student
AMA-C5219,John Singh,john.singh598@example.com,Houston,TX,US,2024-05-08,Non-Prime
AMA-C8602, Ken Chen ,ken.chen455@example.com,New York,NY,US,07/27/2025,Prime
AMA-C3416,aarav garcia,aarav.garcia392@example.com,Atlanta,GA,US,11/01/2025,Prime
AMA-C1233,liam martin,liam.martin56@example.com,New York,NY,US,2023-06-20,Prime
AMA-C2707,priya wilson,priya.wilson212@example.com,Chicago,IL,US,04-May-2023,Non-Prime
AMA-C3734,vivaan yamada,vivaan.yamada490@example.com,Chicago,IL,US,20-Apr-2024,Prime
AMA-C5057,Aarav Kumar,aarav.kumar259@example.com,New York,NY,US,2022-05-20,Prime Student
AMA-C9694,michael wang,michael.wang733@example.com,Chicago,IL,US,03/30/2025,Prime Student
AMA-C4612,Michael Singh,michael.singh191@example.com,Atlanta,GA,US,06/08/2025,Non-Prime
AMA-C3941,fatima sharma,fatima.sharma57@example.com,New York,NY,US,2022-06-26,Prime
AMA-C3094,Ava Brown,ava.brown840@example.com,New York,NY,US,2022-03-23,Prime Student
AMA-C7723,Yuki Tanaka,yuki.tanaka896@example.com,Chicago,IL,US,2022-05-21,Non-Prime
AMA-C9384,Aditya Brown,aditya.brown602@example.com,New York,NY,US,14-Jul-2022,Non-Prime
